timestamp,accelX,accelY,accelZ,gravX,gravY,gravZ,angVelX,angVelY,angVelZ,pitch,roll,heading,w,x,y,z,temprature,sysCal,gyroCal,accelCal,magCal
7704,991,52,-49,979,37,-23,103,265,-53,177.75,87.44,62.69,0.68,0.20,-0.69,0.16,13,0,3,3,3
7734,867,78,-8,979,46,-11,27,314,-329,177.25,87.19,63.06,0.68,0.20,-0.68,0.16,13,0,3,3,3
7767,1076,42,-14,979,47,-5,185,100,50,177.19,87.19,62.81,0.69,0.20,-0.68,0.17,13,0,3,3,3
7796,884,152,-23,979,54,-5,-94,-43,-432,176.81,86.81,63.25,0.69,0.20,-0.68,0.16,13,0,3,3,3
7825,932,168,-38,978,69,-4,-34,95,-363,175.94,85.94,64.25,0.69,0.21,-0.68,0.16,13,0,3,3,3
7855,1036,90,-122,977,75,-1,-122,-131,-244,175.44,85.44,64.81,0.69,0.21,-0.68,0.15,13,0,3,3,3
7884,972,-111,-3,977,78,-15,-120,-457,452,175.38,85.31,65.38,0.69,0.21,-0.68,0.15,13,0,3,3,3
7917,939,83,99,978,55,-17,198,-87,796,176.75,86.56,63.69,0.68,0.20,-0.68,0.16,13,0,3,3,3
7946,1177,67,116,978,58,-22,292,-35,-532,176.56,86.31,63.38,0.68,0.21,-0.69,0.16,13,0,3,3,3
7976,845,155,-66,977,74,-16,-3,167,-743,175.63,85.50,64.19,0.68,0.21,-0.68,0.16,13,0,3,3,3
8005,969,142,-19,975,101,-15,-294,-78,-1440,97.81,83.06,67.00,0.69,0.22,-0.68,0.14,13,0,3,3,3
8035,971,90,-12,971,134,-15,-148,3,-791,96.13,81.56,68.88,0.69,0.23,-0.67,0.13,13,0,3,3,3
8066,1017,95,-19,966,164,-13,-271,62,-1057,94.31,80.06,70.75,0.69,0.24,-0.67,0.12,13,0,3,3,3
8097,810,203,-10,965,173,-13,13,-86,-336,94.56,79.75,71.06,0.69,0.24,-0.67,0.12,13,0,3,3,3
8127,1041,196,-15,963,182,-15,-29,-12,-219,94.81,79.19,71.69,0.69,0.24,-0.67,0.11,13,0,3,3,3
8157,950,124,-3,962,186,-14,118,112,-134,94.00,78.94,71.88,0.69,0.24,-0.67,0.11,13,0,3,3,3
8185,818,293,-25,962,188,-12,-65,47,3,93.44,78.88,71.81,0.69,0.25,-0.67,0.11,13,0,3,3,3
8216,880,188,-29,962,189,-10,-175,-17,-66,93.25,78.75,72.19,0.69,0.24,-0.67,0.11,13,0,3,3,3
8248,895,119,-2,963,183,-10,27,-18,398,93.31,79.19,71.88,0.69,0.24,-0.67,0.11,13,0,3,3,3
8278,1049,132,-56,964,175,-11,-57,5,-26,93.81,79.63,71.44,0.69,0.24,-0.67,0.11,13,0,3,3,3
8307,848,221,-33,964,178,-12,-97,-109,-178,94.19,79.31,71.94,0.69,0.24,-0.67,0.11,13,0,3,3,3
8337,1070,101,-59,962,188,-17,-129,-157,-288,95.25,78.81,72.69,0.69,0.24,-0.67,0.11,13,0,3,3,3
8368,968,271,-16,961,192,-18,-55,0,-144,95.44,78.50,73.06,0.69,0.24,-0.67,0.10,13,0,3,3,3
8397,778,230,-41,959,200,-19,-40,-86,-273,95.56,78.13,73.63,0.69,0.24,-0.67,0.10,13,0,3,3,3
8430,1019,159,-56,957,210,-23,31,-139,-228,96.38,77.50,74.19,0.69,0.25,-0.67,0.10,13,0,3,3,3
8461,985,256,-43,957,210,-27,54,-95,66,97.50,77.44,74.13,0.69,0.25,-0.67,0.10,13,0,3,3,3
8489,900,233,-6,957,209,-29,-2,-65,24,98.06,77.50,74.13,0.69,0.25,-0.67,0.10,13,0,3,3,3
8519,923,237,-92,957,209,-32,1,-93,43,98.75,77.50,74.13,0.69,0.25,-0.67,0.10,13,0,3,3,3
8549,957,275,-26,958,204,-34,-41,-79,201,99.69,77.75,73.94,0.69,0.25,-0.68,0.10,13,0,3,3,3
8582,849,200,-130,958,202,-36,-78,-33,-23,100.06,77.88,74.00,0.69,0.25,-0.68,0.10,13,0,3,3,3
8612,851,168,-144,958,202,-37,7,-59,7,100.50,77.81,74.00,0.69,0.25,-0.68,0.10,13,0,3,3,3
8642,966,219,-86,959,197,-38,-16,-14,228,101.06,78.13,73.75,0.69,0.24,-0.68,0.10,13,0,3,3,3
8673,972,163,-56,960,193,-37,-25,83,87,100.81,78.44,73.50,0.69,0.24,-0.68,0.10,13,0,3,3,3
8702,870,162,-21,961,191,-34,33,99,11,100.19,78.50,73.31,0.69,0.24,-0.68,0.10,13,0,3,3,3
8731,990,227,-48,961,188,-29,18,208,216,99.00,78.75,73.00,0.69,0.24,-0.68,0.10,13,0,3,3,3
8764,924,229,68,964,176,-23,-17,135,502,97.69,79.50,72.25,0.69,0.24,-0.68,0.11,13,0,3,3,3
8793,845,126,-42,965,172,-22,-17,45,18,97.31,79.75,72.06,0.69,0.23,-0.68,0.11,13,0,3,3,3
8822,894,175,1,965,173,-21,-2,35,-75,96.88,79.69,72.13,0.69,0.23,-0.68,0.11,13,0,3,3,3
8852,843,218,-10,964,177,-21,72,-51,-151,96.94,79.44,72.31,0.69,0.24,-0.67,0.11,13,0,3,3,3
8881,876,177,-27,963,180,-24,66,-104,-47,97.81,79.25,72.44,0.69,0.24,-0.68,0.11,13,0,3,3,3
8911,941,179,-56,962,184,-28,44,-91,-114,98.63,79.00,72.50,0.69,0.24,-0.68,0.11,13,0,3,3,3
8943,919,231,-44,963,181,-32,20,-159,122,100.06,79.13,72.38,0.69,0.24,-0.68,0.11,13,0,3,3,3
8973,1004,152,-23,963,178,-36,16,-114,102,101.63,79.25,72.19,0.69,0.24,-0.68,0.11,13,0,3,3,3
9003,1038,156,-124,963,177,-39,157,-59,-91,102.44,79.31,72.06,0.68,0.24,-0.68,0.11,13,0,3,3,3
9032,1051,358,-22,963,178,-40,84,4,32,102.75,79.19,71.88,0.68,0.24,-0.68,0.11,13,0,3,3,3
9062,927,199,-54,963,178,-39,81,79,1,102.44,79.25,71.69,0.68,0.24,-0.68,0.11,13,0,3,3,3
9094,859,240,-80,963,179,-36,61,92,-52,101.50,79.19,71.63,0.68,0.24,-0.68,0.11,13,0,3,3,3
9124,1084,257,-33,963,178,-34,6,109,42,100.94,79.31,71.44,0.69,0.24,-0.68,0.11,13,0,3,3,3
9154,876,226,-186,963,179,-29,-10,171,-110,99.44,79.31,71.44,0.69,0.24,-0.68,0.11,13,0,3,3,3
9183,939,192,-21,961,190,-26,-1,72,-459,97.88,78.69,72.06,0.69,0.25,-0.67,0.11,13,0,3,3,3
9213,936,269,-5,959,199,-24,-16,49,-277,96.94,78.13,72.69,0.69,0.25,-0.67,0.11,13,0,3,3,3
9242,950,236,-65,958,207,-21,-47,115,-319,95.94,77.69,73.19,0.69,0.25,-0.67,0.10,13,0,3,3,3
9275,882,174,-69,955,219,-18,-148,43,-346,94.75,77.00,74.06,0.69,0.25,-0.67,0.10,13,0,3,3,3
9305,883,223,-88,953,229,-15,-86,38,-201,93.94,76.44,74.75,0.70,0.26,-0.66,0.09,13,0,3,3,3
9333,1034,337,-68,953,230,-14,-55,28,73,93.69,76.38,74.94,0.70,0.26,-0.66,0.09,13,0,3,3,3
9363,729,316,-182,952,231,-13,-109,-43,-183,93.44,76.19,75.25,0.70,0.26,-0.66,0.09,13,0,3,3,3
9393,911,235,-20,950,239,-16,-96,-136,-157,94.00,75.75,75.88,0.70,0.26,-0.66,0.09,13,0,3,3,3
9425,1023,264,-132,950,239,-20,-6,-121,119,94.88,75.75,75.94,0.69,0.26,-0.67,0.09,13,0,3,3,3
9455,844,223,128,950,242,-22,-66,-69,-85,95.31,75.63,76.25,0.69,0.26,-0.67,0.08,13,0,3,3,3
9484,1070,189,44,951,236,-24,84,-30,120,95.81,75.94,75.88,0.69,0.26,-0.67,0.09,13,0,3,3,3
9513,1108,212,38,952,233,-23,108,170,316,95.31,76.31,75.31,0.69,0.26,-0.67,0.09,13,0,3,3,3
9543,871,295,93,956,216,-16,122,300,683,93.69,77.56,73.69,0.70,0.25,-0.67,0.10,13,0,3,3,3
9573,901,255,169,959,204,-9,97,192,304,92.31,78.13,72.94,0.70,0.25,-0.67,0.10,13,0,3,3,3
9606,848,138,55,961,192,-4,95,148,257,91.44,78.63,72.31,0.70,0.24,-0.67,0.11,13,0,3,3,3
9634,843,321,-47,962,186,0,110,175,185,90.00,79.00,71.63,0.70,0.24,-0.66,0.11,13,0,3,3,3
9665,890,151,-1,963,181,0,-54,-41,300,89.88,79.50,71.19,0.70,0.24,-0.66,0.12,13,0,3,3,3
9694,740,176,161,964,174,0,52,-94,37,90.31,79.75,70.94,0.70,0.24,-0.67,0.12,13,0,3,3,3
9724,1001,260,-102,964,175,-4,44,-208,-82,92.38,79.63,71.00,0.69,0.24,-0.67,0.12,13,0,3,3,3
9754,1095,221,39,964,176,-11,-16,-104,48,94.06,79.63,71.13,0.69,0.24,-0.67,0.12,13,0,3,3,3
9788,884,239,27,964,178,-13,-11,-8,-95,94.19,79.50,71.31,0.69,0.24,-0.67,0.11,13,0,3,3,3
9818,930,191,-22,963,181,-14,-36,-53,93,94.50,79.25,71.56,0.69,0.24,-0.67,0.11,13,0,3,3,3
9846,918,154,-13,963,180,-15,14,-51,36,95.00,79.31,71.56,0.69,0.24,-0.67,0.11,13,0,3,3,3
9876,872,222,-35,964,178,-17,-3,-79,66,95.75,79.44,71.38,0.69,0.24,-0.67,0.11,13,0,3,3,3
9905,859,136,-121,964,177,-21,5,-121,-8,96.81,79.50,71.44,0.69,0.24,-0.67,0.11,13,0,3,3,3
9938,960,195,-88,963,178,-24,23,-96,-29,97.88,79.38,71.50,0.69,0.24,-0.67,0.11,13,0,3,3,3
9969,979,210,-82,964,175,-27,11,-98,147,98.94,79.50,71.31,0.69,0.24,-0.68,0.11,13,0,3,3,3
9998,939,221,-66,962,183,-29,-58,-57,-470,99.00,79.00,71.88,0.69,0.24,-0.67,0.11,13,0,3,3,3
10028,1020,221,-242,960,196,-31,-16,-65,-298,99.00,78.25,72.75,0.69,0.25,-0.67,0.10,13,0,3,3,3
10056,861,191,-8,959,198,-32,37,-19,93,99.19,78.13,72.81,0.69,0.25,-0.67,0.10,13,0,3,3,3
10088,879,218,-235,960,193,-33,-23,-57,170,99.75,78.44,72.56,0.69,0.25,-0.68,0.11,13,0,3,3,3
10121,1008,182,-44,963,180,-34,16,15,425,100.69,79.13,71.81,0.69,0.24,-0.68,0.11,13,0,3,3,3
10149,858,221,-1,964,175,-32,12,72,68,100.38,79.44,71.44,0.69,0.24,-0.68,0.11,13,0,3,3,3
10179,875,136,-54,964,174,-31,-5,-10,67,100.25,79.56,71.38,0.69,0.24,-0.68,0.11,13,0,3,3,3
10209,973,147,16,965,168,-32,6,-4,214,101.00,79.88,71.06,0.69,0.24,-0.68,0.11,13,0,3,3,3
10238,927,206,-20,966,160,-31,34,42,291,101.19,80.38,70.50,0.69,0.24,-0.68,0.12,13,0,3,3,3
10271,930,200,-11,967,155,-31,19,-11,24,101.44,80.63,70.19,0.69,0.23,-0.68,0.12,13,0,3,3,3
10300,1039,160,-85,967,156,-32,22,-7,-43,101.69,80.63,70.13,0.68,0.23,-0.68,0.12,13,0,3,3,3
10330,919,254,-3,968,153,-31,37,49,179,101.50,80.81,69.88,0.69,0.23,-0.68,0.12,13,0,3,3,3
10359,908,124,-93,969,147,-29,-25,21,38,101.31,81.13,69.56,0.69,0.23,-0.68,0.12,13,0,3,3,3
10389,923,158,-11,969,146,-28,-18,11,22,101.19,81.19,69.50,0.69,0.23,-0.68,0.12,13,0,3,3,3
10419,953,142,-72,969,146,-28,65,36,1,100.94,81.25,69.44,0.69,0.23,-0.68,0.12,13,0,3,3,3
10450,907,201,-79,969,146,-27,52,26,-32,100.56,81.25,69.31,0.69,0.23,-0.68,0.13,13,0,3,3,3
10481,964,163,-52,969,146,-26,20,27,7,100.31,81.25,69.25,0.69,0.23,-0.68,0.13,13,0,3,3,3
10510,982,166,-40,970,137,-25,19,44,418,100.56,81.81,68.63,0.69,0.23,-0.68,0.13,13,0,3,3,3
10540,982,155,25,971,128,-23,-24,59,182,100.50,82.31,68.13,0.69,0.23,-0.68,0.13,13,0,3,3,3
10570,948,150,-11,971,129,-22,10,79,-188,99.25,82.19,68.31,0.69,0.23,-0.68,0.13,13,0,3,3,3
10602,1009,154,-19,970,140,-19,-5,27,-377,97.63,81.63,68.81,0.69,0.23,-0.68,0.13,13,0,3,3,3
10632,943,205,-74,969,146,-15,13,152,-6,96.00,81.31,69.06,0.69,0.23,-0.67,0.13,13,0,3,3,3
10660,991,171,-73,970,140,-9,60,238,173,93.69,81.69,68.63,0.69,0.23,-0.67,0.13,13,0,3,3,3
10690,915,173,-35,970,140,-4,-25,153,-48,91.94,81.75,68.56,0.69,0.23,-0.67,0.13,13,0,3,3,3
10720,950,165,-65,970,143,-2,-11,122,-195,90.25,81.44,68.94,0.69,0.23,-0.67,0.13,13,0,3,3,3
10749,895,188,-47,968,152,1,1,88,-425,89.19,80.81,69.50,0.70,0.23,-0.67,0.13,13,0,3,3,3
10783,831,259,-5,964,178,1,-121,-127,-880,89.50,79.44,70.94,0.70,0.24,-0.66,0.12,13,0,3,3,3
10813,880,203,-143,959,203,1,-104,32,-860,89.63,78.00,72.63,0.70,0.25,-0.66,0.11,13,0,3,3,3
10842,937,230,97,954,226,3,2,-89,-749,89.19,76.63,74.13,0.70,0.26,-0.66,0.10,13,0,3,3,3
10871,954,163,188,951,236,1,-55,-84,-11,89.63,76.06,74.88,0.70,0.26,-0.66,0.09,13,0,3,3,3
10901,850,301,-43,950,240,0,5,-22,-151,89.94,75.81,75.13,0.70,0.26,-0.66,0.09,13,0,3,3,3
10931,826,295,4,950,241,0,-51,-43,-156,90.13,75.63,75.38,0.70,0.26,-0.66,0.09,13,0,3,3,3
10963,950,187,-11,948,248,-2,-16,-50,-150,90.50,75.31,75.81,0.70,0.26,-0.66,0.09,13,0,3,3,3
10993,877,232,-28,947,254,-2,28,-2,-191,90.56,74.94,76.13,0.70,0.26,-0.66,0.09,13,0,3,3,3
11023,820,303,9,946,256,-3,-7,-67,32,90.94,74.81,76.25,0.70,0.27,-0.66,0.08,13,0,3,3,3
11052,872,272,-18,945,258,-6,11,-74,-76,91.44,74.69,76.38,0.70,0.27,-0.66,0.08,13,0,3,3,3
11082,842,252,16,946,256,-8,-12,-93,128,92.00,74.88,76.25,0.70,0.27,-0.66,0.08,13,0,3,3,3
11114,844,234,-24,947,252,-12,64,-107,18,92.81,75.06,76.00,0.70,0.27,-0.66,0.09,13,0,3,3,3
11144,777,293,-24,946,255,-18,75,-228,-180,94.19,74.81,76.13,0.70,0.27,-0.66,0.08,13,0,3,3,3
11173,954,289,-34,944,262,-26,67,-229,-276,95.75,74.38,76.56,0.69,0.27,-0.66,0.08,13,0,3,3,3
11203,1000,225,-62,943,263,-32,99,-133,180,96.94,74.25,76.63,0.69,0.27,-0.66,0.08,13,0,3,3,3
11233,1058,458,-109,945,258,-34,16,-23,423,97.69,74.81,76.00,0.69,0.27,-0.67,0.08,13,0,3,3,3
11262,1031,305,-91,947,251,-31,-147,215,-48,96.63,74.94,75.94,0.69,0.27,-0.67,0.08,13,0,3,3,3
11296,801,167,33,945,258,-25,-49,14,-143,95.63,74.56,76.56,0.69,0.27,-0.66,0.08,13,0,3,3,3
11326,1133,371,-61,944,263,-26,-4,20,-253,95.69,74.31,76.81,0.69,0.27,-0.66,0.08,13,0,3,3,3
11356,882,150,-8,943,266,-21,34,203,49,94.63,74.13,76.94,0.69,0.27,-0.66,0.08,13,0,3,3,3
11384,657,143,-11,944,262,-17,180,126,204,93.81,74.44,76.38,0.70,0.27,-0.66,0.08,13,0,3,3,3
11414,1191,454,-88,947,252,-17,135,69,377,94.00,75.00,75.50,0.70,0.27,-0.66,0.09,13,0,3,3,3
11447,467,164,-6,946,256,-8,-270,315,-342,91.94,74.81,75.81,0.70,0.27,-0.66,0.09,13,0,3,3,3
11478,887,129,0,946,255,-3,4,52,344,90.81,74.88,75.94,0.70,0.27,-0.66,0.09,13,0,3,3,3
11507,866,339,-10,947,251,-4,167,-41,302,91.06,75.13,75.44,0.70,0.27,-0.66,0.09,13,0,3,3,3
11537,1163,446,-26,949,246,-4,-20,81,68,91.13,75.44,75.00,0.70,0.27,-0.66,0.09,13,0,3,3,3
11567,891,315,-2,949,246,2,-158,248,42,89.38,75.44,75.13,0.70,0.26,-0.66,0.09,13,0,3,3,3
11596,938,279,-18,950,241,11,-186,236,188,87.31,75.69,75.06,0.71,0.26,-0.65,0.09,13,0,3,3,3
11629,965,237,77,951,236,19,-191,215,62,85.31,76.00,75.00,0.71,0.26,-0.65,0.09,13,0,3,3,3
11658,814,226,49,951,235,27,-337,205,-57,83.31,76.00,75.31,0.71,0.25,-0.65,0.09,13,0,3,3,3
11688,859,-86,56,949,242,34,-281,107,-271,81.88,75.50,76.31,0.71,0.25,-0.65,0.09,13,0,3,3,3
11718,860,229,28,949,244,37,34,60,35,81.31,75.38,76.50,0.72,0.25,-0.65,0.08,13,0,3,3,3
11748,917,257,-27,949,242,38,39,71,69,80.94,75.50,76.25,0.72,0.25,-0.65,0.09,13,0,3,3,3
11778,767,293,75,950,237,39,141,14,178,80.63,75.75,75.75,0.72,0.25,-0.65,0.09,13,0,3,3,3
11810,917,171,-309,949,240,36,138,-90,-109,81.44,75.63,75.75,0.71,0.25,-0.65,0.09,13,0,3,3,3
11842,916,339,95,952,230,32,236,-49,411,81.94,76.19,74.81,0.71,0.25,-0.65,0.10,13,0,3,3,3
11873,952,220,250,955,218,29,119,-53,660,82.25,76.94,73.81,0.71,0.25,-0.65,0.10,13,0,3,3,3
11902,910,63,-303,961,190,26,213,-70,1271,82.00,78.63,71.88,0.71,0.24,-0.66,0.12,13,0,3,3,3
11934,1115,238,90,974,110,23,334,-23,3000,6.44,83.38,66.56,0.70,0.22,-0.66,0.15,13,0,3,3,3
11967,948,114,-79,979,40,27,59,181,717,2.31,87.13,61.94,0.70,0.20,-0.67,0.17,13,0,3,3,3
11997,906,-54,-196,979,20,33,133,232,821,1.19,87.69,60.63,0.70,0.19,-0.67,0.18,13,0,3,3,3
12027,823,27,105,979,-7,38,278,164,1797,-1.50,87.19,57.44,0.69,0.18,-0.67,0.20,13,0,3,3,3
12056,947,52,-186,978,-53,42,72,104,387,-3.31,85.75,55.38,0.69,0.17,-0.67,0.21,13,0,3,3,3
12087,1014,-98,-56,977,-70,46,132,115,983,-4.69,84.50,53.81,0.69,0.16,-0.67,0.22,13,0,3,3,3
12116,791,-56,216,974,-99,49,100,-8,670,-64.94,83.06,52.06,0.69,0.15,-0.67,0.24,13,0,3,3,3
12150,931,-79,10,971,-128,46,67,-155,745,-70.00,82.00,50.63,0.68,0.15,-0.67,0.24,13,0,3,3,3
12180,1040,-124,159,968,-150,41,1,-161,466,-74.56,80.81,49.25,0.68,0.14,-0.68,0.25,13,0,3,3,3
12209,1033,-24,-133,967,-152,40,-109,11,-89,-75.31,80.69,49.25,0.68,0.14,-0.68,0.25,13,0,3,3,3
12238,926,-215,135,968,-148,41,-50,121,-108,-73.75,80.94,49.75,0.68,0.14,-0.68,0.25,13,0,3,3,3
12268,877,-113,-116,968,-145,45,37,46,-252,-72.63,81.06,49.88,0.68,0.14,-0.68,0.25,13,0,3,3,3
12302,1139,-32,249,970,-132,48,108,123,-240,-70.06,81.69,50.44,0.68,0.14,-0.67,0.24,13,0,3,3,3
12333,996,-141,115,970,-127,55,54,270,-228,-66.44,81.81,50.75,0.68,0.14,-0.67,0.24,13,0,3,3,3
12361,946,-147,158,970,-122,64,105,286,-141,-62.19,81.88,50.88,0.69,0.15,-0.67,0.24,13,0,3,3,3
12391,1009,-127,31,968,-133,74,33,344,603,-60.75,81.00,50.19,0.69,0.14,-0.66,0.25,13,0,3,3,3
12421,879,-44,32,966,-141,85,0,322,247,-59.00,80.25,49.75,0.69,0.14,-0.66,0.25,13,0,3,3,3
12450,952,-60,146,964,-147,93,-93,270,128,-57.63,79.69,49.56,0.69,0.13,-0.66,0.26,13,0,3,3,3
12483,910,-220,291,964,-146,101,-31,255,-11,-55.38,79.50,49.81,0.70,0.13,-0.66,0.25,13,0,3,3,3
12513,928,-175,134,964,-144,107,104,144,-44,-53.38,79.38,49.94,0.70,0.13,-0.65,0.26,13,0,3,3,3
12542,1022,-42,129,963,-144,111,388,44,104,-52.38,79.25,49.50,0.70,0.14,-0.65,0.26,13,0,3,3,3
12572,1305,-315,-67,962,-150,115,373,193,313,-52.38,78.81,48.50,0.70,0.14,-0.65,0.26,13,0,3,3,3
12602,707,-68,131,958,-163,128,394,327,610,-51.88,77.75,47.06,0.70,0.13,-0.65,0.27,13,0,3,3,3
12635,913,-107,272,956,-168,134,311,62,-49,-51.50,77.25,46.13,0.70,0.14,-0.64,0.28,13,0,3,3,3
12663,1160,-190,191,956,-167,138,382,119,188,-50.50,77.13,45.63,0.70,0.14,-0.64,0.29,13,0,3,3,3
12695,1223,295,158,954,-169,149,163,422,-157,-48.63,76.63,45.00,0.70,0.14,-0.64,0.29,13,0,3,3,3
12727,1175,56,3,954,-156,164,-418,496,-675,-43.63,76.56,46.38,0.71,0.14,-0.63,0.28,13,0,3,3,3
12756,923,-553,103,953,-143,180,-148,693,-585,-38.44,76.31,47.94,0.72,0.14,-0.62,0.28,13,0,3,3,3
12791,822,-215,146,950,-136,200,301,496,233,-33.88,75.31,48.00,0.73,0.14,-0.61,0.28,13,0,3,3,3
12820,839,-36,190,946,-135,215,204,423,-30,-31.44,74.69,47.81,0.73,0.14,-0.61,0.28,13,0,3,3,3
12852,1080,-83,160,943,-132,233,15,456,-106,-29.63,74.06,47.88,0.73,0.14,-0.60,0.28,13,0,3,3,3
12881,731,-231,281,940,-136,243,159,500,281,-29.00,73.13,47.38,0.74,0.14,-0.60,0.29,13,0,3,3,3
12911,785,-27,189,936,-140,255,216,177,207,-28.81,72.56,46.75,0.74,0.14,-0.59,0.29,13,0,3,3,3
12942,988,-166,228,934,-143,259,194,92,321,-29.25,72.19,46.13,0.74,0.14,-0.59,0.30,13,0,3,3,3
12975,832,-127,171,931,-149,267,138,236,-64,-29.25,71.75,45.63,0.74,0.14,-0.59,0.30,13,0,3,3,3
13003,1045,-335,353,928,-152,274,333,230,316,-29.00,71.25,45.06,0.74,0.14,-0.58,0.31,13,0,3,3,3
13033,1024,-190,254,922,-168,287,659,375,920,-30.31,70.13,43.06,0.74,0.13,-0.58,0.32,13,0,3,3,3
13063,931,9,575,912,-187,306,586,615,384,-31.44,68.50,40.75,0.74,0.13,-0.57,0.34,13,0,3,3,3
13093,951,-139,440,905,-196,320,582,617,592,-31.44,66.94,39.00,0.74,0.13,-0.56,0.35,13,0,3,3,3
13125,920,-83,132,888,-221,351,791,719,1349,-32.19,64.94,36.44,0.74,0.13,-0.55,0.37,13,0,3,3,3
13155,871,-282,397,871,-244,378,693,797,880,-32.81,62.63,33.75,0.73,0.12,-0.54,0.39,13,0,3,3,3
13185,885,-323,399,857,-245,407,823,870,356,-31.06,60.94,32.44,0.74,0.12,-0.53,0.40,13,0,3,3,3
13214,900,-92,517,842,-243,438,882,915,327,-29.00,59.25,31.13,0.74,0.12,-0.51,0.42,13,0,3,3,3
13244,837,-154,128,832,-239,459,774,972,98,-26.69,57.56,30.25,0.75,0.12,-0.50,0.43,13,0,3,3,3
13277,837,-203,420,810,-229,502,841,1031,278,-24.56,55.69,29.31,0.75,0.12,-0.48,0.44,13,0,3,3,3
13305,825,-133,572,790,-221,536,888,1122,260,-22.44,53.69,28.31,0.76,0.12,-0.46,0.45,13,0,3,3,3
13335,757,-81,491,768,-213,570,855,1153,338,-20.50,51.56,27.25,0.76,0.12,-0.44,0.46,13,0,3,3,3
13365,756,-210,558,745,-202,603,881,1166,267,-18.50,49.50,26.44,0.76,0.13,-0.42,0.47,13,0,3,3,3
13394,717,-81,616,728,-197,626,1024,1174,494,-17.00,47.13,24.94,0.77,0.12,-0.40,0.49,13,0,3,3,3
13424,653,32,344,694,-179,668,850,1138,55,-15.00,45.06,24.13,0.77,0.13,-0.38,0.50,13,0,3,3,3
13458,565,-112,612,670,-162,697,781,1124,-145,-13.06,43.06,293.75,0.77,0.13,-0.36,0.51,13,0,3,3,3
13491,550,-87,636,646,-142,723,709,1050,-104,-11.13,41.19,293.63,0.78,0.13,-0.34,0.51,13,0,3,3,3
13520,516,52,1018,623,-126,746,634,968,100,-9.63,39.44,293.44,0.78,0.13,-0.32,0.51,13,0,3,3,3
13552,563,80,733,603,-108,765,402,863,-522,-7.56,37.50,294.06,0.79,0.13,-0.30,0.51,13,0,3,3,3
13583,477,-116,774,585,-92,781,254,765,-526,-6.69,36.63,294.63,0.80,0.13,-0.29,0.51,13,0,3,3,3
13616,468,25,611,562,-71,800,325,747,-490,-5.13,35.00,295.50,0.81,0.13,-0.28,0.51,13,0,3,3,3
13645,519,5,641,548,-64,810,220,832,-119,-4.31,33.50,295.69,0.81,0.13,-0.26,0.51,13,0,3,3,3
13704,491,66,846,509,-49,836,243,687,-260,-3.13,30.81,296.00,0.82,0.12,-0.24,0.51,13,0,3,3,3
13735,429,93,774,491,-37,847,146,652,-630,-2.06,29.69,297.25,0.83,0.12,-0.23,0.50,13,0,3,3,3
13764,444,-39,712,475,-17,857,124,728,-678,-0.88,28.50,299.00,0.84,0.12,-0.22,0.49,13,0,3,3,3
13799,426,166,759,448,0,872,46,780,-787,0.00,27.13,300.50,0.84,0.12,-0.20,0.48,13,0,3,3,3
13828,485,41,678,425,8,883,9,841,-422,0.50,25.69,301.44,0.85,0.11,-0.19,0.48,13,0,3,3,3
13857,425,-98,749,399,16,895,188,951,-357,1.00,24.00,302.06,0.86,0.11,-0.18,0.47,13,0,3,3,3
13887,227,170,959,381,23,903,128,857,-401,1.63,22.31,302.69,0.86,0.10,-0.16,0.47,13,0,3,3,3
13917,250,-25,877,350,32,915,31,733,-566,2.00,20.94,303.50,0.87,0.10,-0.15,0.47,13,0,3,3,3
13947,323,123,833,336,37,920,-15,744,-200,2.31,19.56,304.25,0.87,0.10,-0.14,0.46,13,0,3,3,3
13979,272,84,870,308,37,930,-119,628,-346,2.25,18.31,304.69,0.87,0.09,-0.13,0.46,13,0,3,3,3
14009,283,73,902,291,37,935,-107,541,-378,2.25,17.25,305.44,0.88,0.09,-0.12,0.45,13,0,3,3,3
14039,217,52,873,274,37,940,-53,575,-187,2.25,16.25,305.81,0.88,0.08,-0.12,0.45,13,0,3,3,3
14068,-1,58,908,257,36,945,-156,533,-252,2.19,15.19,306.38,0.88,0.08,-0.11,0.45,13,0,3,3,3
14098,-27,-12,940,249,33,947,-81,224,26,1.94,14.63,306.25,0.88,0.07,-0.11,0.45,13,0,3,3,3
14128,39,-46,850,246,35,948,57,-81,-602,2.13,14.56,307.06,0.89,0.07,-0.11,0.44,13,0,3,3,3
14161,87,-18,879,252,44,946,187,-263,-378,2.63,14.88,307.94,0.89,0.08,-0.11,0.43,13,0,3,3,3
14192,148,19,913,262,52,943,292,-359,71,3.13,15.50,308.00,0.89,0.08,-0.11,0.43,13,0,3,3,3
14221,92,31,930,274,61,939,399,-408,245,3.75,16.25,307.56,0.89,0.09,-0.11,0.44,13,0,3,3,3
14251,110,40,854,288,71,934,510,-450,727,4.31,17.06,306.56,0.88,0.10,-0.12,0.44,13,0,3,3,3
14280,362,0,494,304,78,928,593,-444,1003,4.81,18.06,304.63,0.87,0.11,-0.12,0.46,13,0,3,3,3
14313,386,-146,834,317,90,923,645,-386,473,5.56,18.88,303.31,0.87,0.12,-0.12,0.47,13,0,3,3,3
14345,540,80,1076,331,103,917,813,-357,1428,6.38,19.69,301.56,0.86,0.13,-0.12,0.48,13,0,3,3,3
